Concept,Concept.name,Original code,Code_new,system
C1176347,"Prolonged pregnancy, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1176348,"Prolonged pregnancy, antepartum condition or complication","","",SNOMEDCT_US_c
C1260427,"Peripartum cardiomyopathy, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1260428,"Peripartum cardiomyopathy, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1260429,"Peripartum cardiomyopathy, delivered, with mention of postpartum condition","","",SNOMEDCT_US_c
C1260430,"Peripartum cardiomyopathy, antepartum condition or complication","","",SNOMEDCT_US_c
C1260431,"Peripartum cardiomyopathy, postpartum condition or complication","","",SNOMEDCT_US_c
C1260438,Delayed separation of umbilical cord,"","",SNOMEDCT_US_c
C1390180,"skin, hemorrhage, fetus or newborn","","",SNOMEDCT_US_c
C1561647,"Multiple gestation following (elective) fetal reduction, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1561648,"Multiple gestation following (elective) fetal reduction,delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1561649,"Multiple gestation following (elective) fetal reduction, antepartum condition or complication","","",SNOMEDCT_US_c
C1561650,Multiple gestation following (elective) fetal reduction,"","",SNOMEDCT_US_c
C1561781,Anticonvulsants affecting fetus or newborn via placenta or breast milk,"","",SNOMEDCT_US_c
C1561786,Antimetabolic agents affecting fetus or newborn via placenta or breast milk,"","",SNOMEDCT_US_c
C1561790,fetus or newborn affected by meconium passage during delivery (diagnosis),"","",SNOMEDCT_US_c
C1561791,"Fetal and newborn aspiration, unspecified","","",SNOMEDCT_US_c
C1561792,Meconium aspiration without respiratory symptoms,"","",SNOMEDCT_US_c
C1561793,Meconium aspiration with respiratory symptoms,"","",SNOMEDCT_US_c
C1561794,Aspiration of clear amniotic fluid without respiratory symptoms,"","",SNOMEDCT_US_c
C1561799,Aspiration of blood without respiratory symptoms,"","",SNOMEDCT_US_c
C1561800,Aspiration of blood with respiratory symptoms,"","",SNOMEDCT_US_c
C1561801,Other fetal and newborn aspiration without respiratory symptoms,"","",SNOMEDCT_US_c
C1561802,Other fetal and newborn aspiration with respiratory symptoms,"","",SNOMEDCT_US_c
C1561805,Fetal and newborn aspiration,"","",SNOMEDCT_US_c
C1561806,Aspiration of postnatal stomach contents without respiratory symptoms,"","",SNOMEDCT_US_c
C1719558,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1719559,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1719560,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C1719561,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","","",SNOMEDCT_US_c
C1719562,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","","",SNOMEDCT_US_c
C1719563,"Tobacco use disorder complicating pregnancy, childbirth, or the puerperium","","",SNOMEDCT_US_c
C1719565,"Obesity complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1719566,"Obesity complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1719567,"Obesity complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C1719568,"Obesity complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","","",SNOMEDCT_US_c
C1719569,"Obesity complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","","",SNOMEDCT_US_c
C1719570,"Obesity complicating pregnancy, childbirth, or the puerperium","","",SNOMEDCT_US_c
C1719580,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1719581,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1719582,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C1719583,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication","","",SNOMEDCT_US_c
C1719584,"Coagulation defects complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication","","",SNOMEDCT_US_c
C1719585,"Coagulation defects complicating pregnancy, childbirth, or the puerperium","","",SNOMEDCT_US_c
C1719592,"Spotting complicating pregnancy, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1719593,"Spotting complicating pregnancy, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1719594,"Spotting complicating pregnancy, antepartum condition or complication","","",SNOMEDCT_US_c
C1719595,"Spotting complicating pregnancy, unspecified trimester","","",SNOMEDCT_US_c
C1719596,"Uterine size date discrepancy, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1719597,"Uterine size date discrepancy, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1719598,"Uterine size date discrepancy, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C1719599,"Uterine size date discrepancy, antepartum condition or complication","","",SNOMEDCT_US_c
C1719600,"Uterine size date discrepancy, postpartum condition or complication","","",SNOMEDCT_US_c
C1719625,"Fetal distress first noted during labor and delivery, in liveborn infant","","",SNOMEDCT_US_c
C1719629,Other acidosis of newborn,"","",SNOMEDCT_US_c
C1719633,Other neonatal endocrine and metabolic disturbances,"","",SNOMEDCT_US_c
C1812620,"Polyhydramnios, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1812621,"Pyrexia of unknown origin during the puerperium, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C1812625,"Rupture of uterus before onset of labor, antepartum condition or complication","","",SNOMEDCT_US_c
C1812626,"First-degree perineal laceration, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C1812627,"Cerebrovascular disorder, postpartum","","",SNOMEDCT_US_c
C1962919,Encounter for screening for chromosomal anomalies by amniocentesis in ICD9CM,"","",SNOMEDCT_US_c
C2242834,Exceptionally large baby relating to long gestation,"","",SNOMEDCT_US_c
C2316590,Primary apnea in the newborn,430335007,430335007,SNOMEDCT_US_c
C2349584,"Cervical shortening, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2349585,"Cervical shortening, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C2349586,"Cervical shortening, antepartum condition or complication","","",SNOMEDCT_US_c
C2349587,Cervical shortening,"","",SNOMEDCT_US_c
C2349589,Other known or suspected fetal and placental problems affecting management of mother,"","",SNOMEDCT_US_c
C2349591,"Fetal hematologic conditions, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2349592,"Fetal hematologic conditions, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C2349593,"Fetal hematologic conditions, antepartum condition or complication","","",SNOMEDCT_US_c
C2349594,Fetal hematologic conditions,"","",SNOMEDCT_US_c
C2349601,Other fetal conditions,"","",SNOMEDCT_US_c
C2349602,"Maternal complications from in utero procedure, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2349603,"Maternal complications from in utero procedure, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C2349604,"Maternal complications from in utero procedure, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C2349605,"Maternal complications from in utero procedure, antepartum condition or complication","","",SNOMEDCT_US_c
C2349606,"Maternal complications from in utero procedure, postpartum condition or complication","","",SNOMEDCT_US_c
C2349607,Maternal complications from in utero procedure,"","",SNOMEDCT_US_c
C2349608,"Fetal complications from in utero procedure, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2349609,"Fetal complications from in utero procedure, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C2349610,"Fetal complications from in utero procedure, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C2349611,"Fetal complications from in utero procedure, antepartum condition or complication","","",SNOMEDCT_US_c
C2349612,"Fetal complications from in utero procedure, postpartum condition or complication","","",SNOMEDCT_US_c
C2349613,Fetal complications from in utero procedure,"","",SNOMEDCT_US_c
C2349615,Complications of in utero procedures,"","",SNOMEDCT_US_c
C2349662,"Necrotizing enterocolitis in newborn, unspecified","","",SNOMEDCT_US_c
C2349669,Necrotizing enterocolitis of newborn,"","",SNOMEDCT_US_c
C2349862,Encounter for routine screening for malformation using ultrasonics,"","",SNOMEDCT_US_c
C2349864,Encounter for fetal anatomic survey,"","",SNOMEDCT_US_c
C2349865,Encounter for screening for risk of pre-term labor,"","",SNOMEDCT_US_c
C2349931,Encounter due to suspected problem with fetal growth not found,"","",SNOMEDCT_US_c
C2349932,Encounter due to suspected cervical shortening not found,"","",SNOMEDCT_US_c
C2349933,Other suspected maternal and fetal condition not found,"","",SNOMEDCT_US_c
C2712345,"Puerperal endometritis, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2712346,"Puerperal endometritis, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C2712347,"Puerperal endometritis, postpartum condition or complication","","",SNOMEDCT_US_c
C2712348,"Puerperal sepsis, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2712349,"Puerperal sepsis, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C2712350,"Puerperal sepsis, postpartum condition or complication","","",SNOMEDCT_US_c
C2712351,"Puerperal septic thrombophlebitis, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2712352,"Puerperal septic thrombophlebitis, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C2712353,"Puerperal septic thrombophlebitis, postpartum condition or complication","","",SNOMEDCT_US_c
C2712354,"Other major puerperal infection, unspecified as to episode of care or not applicable","","",SNOMEDCT_US_c
C2712355,"Other major puerperal infection, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C2712356,"Other major puerperal infection, postpartum condition or complication","","",SNOMEDCT_US_c
C2712362,Bilious vomiting of newborn,"","",SNOMEDCT_US_c
C2712363,Other vomiting of newborn,"","",SNOMEDCT_US_c
C2712545,Health supervision for newborn under 8 days old,"","",SNOMEDCT_US_c
C2712546,Health supervision for newborn 8 to 28 days old,"","",SNOMEDCT_US_c
C2712615,Postpartum septic thrombophlebitis,10759191000119106,10759191000119106,SNOMEDCT_US_c
C2712637,Kidney failure following abortion and ectopic and molar pregnancies,"","",SNOMEDCT_US_c
C2712851,Acute kidney failure following labor and delivery,"","",SNOMEDCT_US_c
C2712857,Encounter for newborn health supervision,"","",SNOMEDCT_US_c
C2712902,Other major puerperal infection,"","",SNOMEDCT_US_c
C2712941,Disorder of stomach function and feeding problems in newborn,"","",SNOMEDCT_US_c
C2733633,"Other complications of puerperium, unspecified as to episode of care NEC in ICD9CM","","",SNOMEDCT_US_c
C2733634,Other complications of puerperium - postpartum NEC in ICD9CM,"","",SNOMEDCT_US_c
C2830475,Impaired glucose tolerance (oral),"","",SNOMEDCT_US_c
C2909960,Prolonged gestation of newborn,"","",SNOMEDCT_US_c
C2910076,Stage 1 necrotizing enterocolitis in newborn,"","",SNOMEDCT_US_c
C2910077,Stage 2 necrotizing enterocolitis in newborn,"","",SNOMEDCT_US_c
C2910078,Stage 3 necrotizing enterocolitis in newborn,"","",SNOMEDCT_US_c
C2921130,Acute idiopathic pulmonary hemorrhage in infants [AIPHI],"","",SNOMEDCT_US_c
C2921346,"Twin gestation, unspecified number of placenta, unspecified number of amniotic sacs","","",SNOMEDCT_US_c
C2921352,"Triplet gestation, unspecified number of placenta and unspecified number of amniotic sacs","","",SNOMEDCT_US_c
C2921353,"Triplet gestation, with two or more monochorionic fetuses","","",SNOMEDCT_US_c
C2921354,"Triplet gestation, with two or more monoamniotic fetuses","","",SNOMEDCT_US_c
C2921355,"Triplet gestation, unable to determine number of placenta and number of amniotic sacs","","",SNOMEDCT_US_c
C2921357,"Quadruplet gestation, unspecified number of placenta and unspecified number of amniotic sacs","","",SNOMEDCT_US_c
C2921358,"Quadruplet gestation, with two or more monochorionic fetuses","","",SNOMEDCT_US_c
C2921359,"Quadruplet gestation, with two or more monoamniotic fetuses","","",SNOMEDCT_US_c
C2921360,"Quadruplet gestation, unable to determine number of placenta and number of amniotic sacs","","",SNOMEDCT_US_c
C2921363,"Other specified multiple gestation, unspecified number of placenta and unspecified number of amniotic sacs","","",SNOMEDCT_US_c
C2921364,"Other specified multiple gestation, with two or more monochorionic fetuses","","",SNOMEDCT_US_c
C2921365,"Other specified multiple gestation, with two or more monoamniotic fetuses","","",SNOMEDCT_US_c
C2921366,"Other specified multiple gestation, unable to determine number of placenta and number of amniotic sacs","","",SNOMEDCT_US_c
C3161120,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,"","",SNOMEDCT_US_c
C3161121,"Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section, delivered, with or without mention of antepartum condition","","",SNOMEDCT_US_c
C3161122,"Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section, delivered, with mention of postpartum complication","","",SNOMEDCT_US_c
C3161149,Pregnancy with history of ectopic pregnancy,"","",SNOMEDCT_US_c
C3161258,"Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section","","",SNOMEDCT_US_c
C3161439,Liver and biliary tract disorders in pregnancy,"","",SNOMEDCT_US_c
C3665358,Galactorrhea,155965001,155965001,SNOMEDCT_US_c
C3714588,Supervision of unspecified high-risk pregnancy,"","",SNOMEDCT_US_c
C3812903,Rupture of uterus during labor,23431000119106,23431000119106,SNOMEDCT_US_c
"","","","",SNOMEDCT_US_c
GePaRD,Eklampsie unter der Geburt,"","",SNOMEDCT_US_c
"",Spontangeburt eines Einlings,"","",SNOMEDCT_US_c
"",Geburt eines Einlings durch Zangen- oder Vakuumextraktion,"","",SNOMEDCT_US_c
"",Geburt eines Einlings durch Schnittentbindung [Sectio caesarea],"","",SNOMEDCT_US_c
"",Infektion der Wunde nach operativem geburtshilflichem Eingriff,"","",SNOMEDCT_US_c
